"L66496000807","66496","000807"
"L67261006468","67261","006468"
"L66373006863","66373","006863"
"L66943002636","66943","002636"
"L67203001487","67203","001487"
"L66943006033","66943","006033"
"L66772001431","66772","001431"
"L67296002449","67296","002449"
"L67175002122","67175","002122"
"L66099005781","66099","005781"
"L66941000948","66941","000948"
"L66329001797","66329","001797"
"L67166001626","67166","001626"
"L67351005432","67351","005432"
"L67349005852","67349","005852"
"L67355001848","67355","001848"
"L66341001418","66341","001418"
"L66329001089","66329","001089"
"l66801001468","66801","001468"
"l66223002033","66223","002033"
"l66223002042","66223","002042"
"L67261003561","67261","003561"
"L66462000351","66462","000351"
"L66803002414","66803","002414"
"L66702002497","66702","002497"
"L67249000713","67249","000713"
"L66861011508","66861","011508"
"L66866005832","66866","005832"
"l66570000091","66570","000091"
"L65883001171","65883","001171"
"L66136001520","66136","001520"
"L66808001858","66808","001858"
"L66461001319","66461","001319"
"L67027001005","67027","001005"
"L66981007590","66981","007590"
"L66944002754","66944","002754"
"L66294000831","66294","000831"
"L66581010298","66581","010298"
"L66805000726","66805","000726"
"L66495018698","66495","018698"
"L67146000559","67146","000559"
"L66808000113","66808","000113"
"L65769002676","65769","002676"
"L66955001702","66955","001702"
"L67246000920","67246","000920"
"L67027000565","67027","000565"
"L67220001162","67220","001162"
"L67261006272","67261","006272"
"L66581002890","66581","002890"
"L67246001200","67246","001200"
"L66515004865","66515","004865"
"L67027000751","67027","000751"
"L66892001280","66892","001280"
"L66632006149","66632","006149"
"L66632006133","66632","006133"
"L66468001067","66468","001067"
"L67351011840","67351","011840"
"L67166001624","67166","001624"
"L67055001233","67055","001233"
"L67298004894","67298","004894"
"L66569000465","66569","000465"
"L67021002608","67021","002608"
"L66944000385","66944","000385"
"L66944000392","66944","000392"
"L66366004579","66366","004579"
"L67297003153","67297","003153"
"L66892002502","66892","002502"
"L66720003359","66720","003359"
"L67302000357","67302","000357"
"L66571000847","66571","000847"
"L67351012449","67351","012449"
"L66664001007","66664","001007"
"L66943004483","66943","004483"
"L66121002078","66121","002078"
"L65965006058","65965","006058"
"L67166002029","67166","002029"
"L66744001107","66744","001107"
"L67088005605","67088","005605"
"L67248005567","67248","005567"
"L66495010905","66495","010905"
"l67351015893","67351","015893"
"L66008000709","66008","000709"
"L66488004941","66488","004941"
"L66986000465","66986","000465"
"L67245000066","67245","000066"
"L66229006705","66229","006705"
"L65794000857","65794","000857"
"L66901000831","66901","000831"
"L66097001264","66097","001264"
"L66986000579","66986","000579"
"L66943011694","66943","011694"
"L67245000438","67245","000438"
"L67021003716","67021","003716"
"L66121005827","66121","005827"
"L66121005828","66121","005828"
"L67298000970","67298","000970"
"L65794000791","65794","000791"
"L66803002604","66803","002604"
"L67248004945","67248","004945"
"L66630005927","66630","005927"
"L67175009918","67175","009918"
"L66866006904","66866","006904"
"L66581010961","66581","010961"
"L66850002686","66850","002686"
"L66850006262","66850","006262"
"L66014010506","66014","010506"
"L67246000961","67246","000961"
"L66979001044","66979","001044"
"L66665000116","66665","000116"
"L66567000625","66567","000625"
"L65772004492","65772","004492"
"L66475000247","66475","000247"
"L67178003847","67178","003847"
"L65883001174","65883","001174"
"L67297003811","67297","003811"
"L67215001389","67215","001389"
"L66802001456","66802","001456"
"L66802001460","66802","001460"
"L67084019932","67084","019932"
"L66373005783","66373","005783"
"L67354002075","67354","002075"
"L66896000737","66896","000737"
"L66896002852","66896","002852"
"L67261005035","67261","005035"
"L67080003122","67080","003122"
"L66474000017","66474","000017"
"L66943004730","66943","004730"
"L67261003403","67261","003403"
"L66955003939","66955","003939"
"L66943018489","66943","018489"
"L66515001461","66515","001461"
"L66630000133","66630","000133"
"L67166001613","67166","001613"
"L66664002599","66664","002599"
"L66534004308","66534","004308"
"L67016001354","67016","001354"
"L66892003061","66892","003061"
"L66581006589","66581","006589"
"L67261006302","67261","006302"
"L66461001340","66461","001340"
"L66981006698","66981","006698"
"L66866011817","66866","011817"
"L66981000071","66981","000071"
"L66719000402","66719","000402"
"L66866011830","66866","011830"
"L66501000043","66501","000043"
"L66866011829","66866","011829"
"L66981003971","66981","003971"
"L66886001539","66886","001539"
"L67178006553","67178","006553"
"L66981006693","66981","006693"
"L66979000950","66979","000950"
"L66495008716","66495","008716"
"L66367000647","66367","000647"
"L66258004207","66258","004207"
"L66074000218","66074","000218"
"L65911000882","65911","000882"
"L67080002558","67080","002558"
"L67091001180","67091","001180"
"L67248001194","67248","001194"
"L67351009424","67351","009424"
"L67351008114","67351","008114"
"L67091002781","67091","002781"
"L67178005381","67178","005381"
"L67080003708","67080","003708"
"L66866002557","66866","002557"
"L67178005296","67178","005296"
"L67233006816","67233","006816"
"L67355000730","67355","000730"
"L66719000170","66719","000170"
"L67354004704","67354","004704"
"L66488000793","66488","000793"
"L67175014871","67175","014871"
"L67175014864","67175","014864"
"L66488000807","66488","000807"
"L67354005124","67354","005124"
"L67233006833","67233","006833"
"L66767001085","66767","001085"
"L66702003350","66702","003350"
"L66981004005","66981","004005"
"L67005006557","67005","006557"
"L67297001186","67297","001186"
"L67080005486","67080","005486"
"L66981002578","66981","002578"
"L67500001988","67500","001988"
"L66902001001","66902","001001"
"L67233003176","67233","003176"
"L67351008938","67351","008938"
"L66199001128","66199","001128"
"L66896003585","66896","003585"
"L66199001134","66199","001134"
"L67261002776","67261","002776"
"L67296001443","67296","001443"
"L66399001578","66399","001578"
"L67491000502","67491","000502"
"L66886001542","66886","001542"
"L67080001401","67080","001401"
"L66866007988","66866","007988"
"L67078000963","67078","000963"
"L66861007859","66861","007859"
"L67274000604","67274","000604"
"L66944001148","66944","001148"
"L66986004205","66986","004205"
"L67429003853","67429","003853"
"L67233006555","67233","006555"
"L67080000504","67080","000504"
"L66979000181","66979","000181"
"L66889002386","66889","002386"
"L66866010951","66866","010951"
"L66664001162","66664","001162"
"L66463001043","66463","001043"
"L67021003348","67021","003348"
"L67298004185","67298","004185"
"L67298004183","67298","004183"
"L66229008324","66229","008324"
"L66084003398","66084","003398"
"L66331000353","66331","000353"
"L66566002214","66566","002214"
"L66980000722","66980","000722"
"L67203001519","67203","001519"
"L67462003004","67462","003004"
"L66898001250","66898","001250"
"L66981005765","66981","005765"
"L67005001617","67005","001617"
"L67078004499","67078","004499"
"L67273001676","67273","001676"
"L66581002204","66581","002204"
"L67261000613","67261","000613"
"L66011001234","66011","001234"
"L67056000391","67056","000391"
"L66592001017","66592","001017"
"L67351012388","67351","012388"
"L67274001708","67274","001708"
"L67056000273","67056","000273"
"L67022000408","67022","000408"
"L66515004383","66515","004383"
"L67246001644","67246","001644"
"L66293000997","66293","000997"
"L66500000717","66500","000717"
"L66778000669","66778","000669"
"L65707001999","65707","001999"
"L66261003562","66261","003562"
"L67351013370","67351","013370"
"L66802002642","66802","002642"
"L67486000750","67486","000750"
"L67021002734","67021","002734"
"L66121014476","66121","014476"
"L67351000173","67351","000173"
"L66628003039","66628","003039"
"L66119001815","66119","001815"
"L66373005731","66373","005731"
"L67249001418","67249","001418"
"L67175012294","67175","012294"
"L67417006396","67417","006396"
"L67166000247","67166","000247"
"L67492001806","67492","001806"
"L67078003193","67078","003193"
"L66196002097","66196","002097"
"L66986004689","66986","004689"
"L66495015985","66495","015985"
"L66399000028","66399","000028"
"L67354004044","67354","004044"
"L66943006791","66943","006791"
"L67233008172","67233","008172"
"L66743003818","66743","003818"
"L66259003656","66259","003656"
"L67261002753","67261","002753"
"L66578000173","66578","000173"
"L67005005282","67005","005282"
"L66722003301","66722","003301"
"L67220000893","67220","000893"
"L67175010672","67175","010672"
"L67246000626","67246","000626"
"L67005006137","67005","006137"
"L67005006141","67005","006141"
"L66229009117","66229","009117"
"l66084003340","66084","003340"
"L65835005893","65835","005893"
"L66986004176","66986","004176"
"L66664002353","66664","002353"
"L67296002123","67296","002123"
"L66986000535","66986","000535"
"L66941004903","66941","004903"
"L66371001499","66371","001499"
"L67492000643","67492","000643"
"L66896001877","66896","001877"
"L67355000728","67355","000728"
"L66269000497","66269","000497"
"L66894003854","66894","003854"
"L66331000356","66331","000356"
"L66941004970","66941","004970"
"L67351005222","67351","005222"
"L67296003979","67296","003979"
"L67132001069","67132","001069"
"L66777005673","66777","005673"
"L66955000389","66955","000389"
"L67331000558","67331","000558"
"L67350000782","67350","000782"
"L66260000110","66260","000110"
"L65707000662","65707","000662"
"L66986004213","66986","004213"
"L66523005046","66523","005046"
"L66119002121","66119","002121"
"L66861011581","66861","011581"
"L66941003061","66941","003061"
"L66659002272","66659","002272"
"L66461002608","66461","002608"
"L67349006056","67349","006056"
"L66533003638","66533","003638"
"L67462003312","67462","003312"
"L67080001164","67080","001164"
"L67078003224","67078","003224"
"L66986000359","66986","000359"
"L67496003983","67496","003983"
"L66399001342","66399","001342"
"L67088005381","67088","005381"
"L66009001902","66009","001902"
"L67261000173","67261","000173"
"L66955002730","66955","002730"
"L67233001372","67233","001372"
"L67221000833","67221","000833"
"L67178004969","67178","004969"
"L67426005036","67426","005036"
"L66941003415","66941","003415"
"L66896001857","66896","001857"
"L67429000369","67429","000369"
"L67261001259","67261","001259"
"L67078002297","67078","002297"
"L67495004745","67495","004745"
"L66534002541","66534","002541"
"L67463001111","67463","001111"
"L67178010493","67178","010493"
"L66894006590","66894","006590"
"L66138006959","66138","006959"
"L65767009611","65767","009611"
"L65777000412","65777","000412"
"L66889003511","66889","003511"
"L66772004829","66772","004829"
"L66488003874","66488","003874"
"L66257001543","66257","001543"
"L66866008676","66866","008676"
"L67486001374","67486","001374"
"L67178003033","67178","003033"
"L66638002683","66638","002683"
"L66630002513","66630","002513"
"L67005006097","67005","006097"
"L67178002374","67178","002374"
"L67021003476","67021","003476"
"L67178005831","67178","005831"
"L67417006782","67417","006782"
"L67166000555","67166","000555"
"L67492002912","67492","002912"
"L66461002083","66461","002083"
"L66892000165","66892","000165"
"L66367001695","66367","001695"
"L66944002662","66944","002662"
"L66630000121","66630","000121"
"L67492002214","67492","002214"
"L66986002056","66986","002056"
"L67500000861","67500","000861"
"L66563000186","66563","000186"
"L66664001441","66664","001441"
"L66274000909","66274","000909"
"L66779000471","66779","000471"
"L66638004921","66638","004921"
"L66955001887","66955","001887"
"L67178005697","67178","005697"
"L67429000539","67429","000539"
"L67427000427","67427","000427"
"L66943005635","66943","005635"
"L66398001090","66398","001090"
"L66365005870","66365","005870"
"L66636001618","66636","001618"
"L65812001039","65812","001039"
"L66179000431","66179","000431"
"L66892002979","66892","002979"
"L67056001100","67056","001100"
"L67348004141","67348","004141"
"L66979000593","66979","000593"
"L67273001122","67273","001122"
"L67175009571","67175","009571"
"L67429003265","67429","003265"
"L66808002187","66808","002187"
"L66477001567","66477","001567"
"L67417006600","67417","006600"
"L66941002818","66941","002818"
"L67080000938","67080","000938"
"L66227005602","66227","005602"
"L66642000102","66642","000102"
"L66470000119","66470","000119"
"L67492000970","67492","000970"
"L67246001382","67246","001382"
"L66470000113","66470","000113"
"L66808000979","66808","000979"
"L67058000486","67058","000486"
"L66806000239","66806","000239"
"L66862001315","66862","001315"
"L66559000415","66559","000415"
"l67168008818","67168","008818"
"L66889001899","66889","001899"
"L66941006202","66941","006202"
"L66861007534","66861","007534"
"L66534000979","66534","000979"
"L66943013758","66943","013758"
"L66636000484","66636","000484"
"L67463001477","67463","001477"
"L67490001676","67490","001676"
"L66100000475","66100","000475"
"L66943018751","66943","018751"
"L67178004292","67178","004292"
"L66701001036","66701","001036"
"L66805000480","66805","000480"
"l67298002875","67298","002875"
"L67491000551","67491","000551"
"L66251000593","66251","000593"
"L67491000538","67491","000538"
"L67016002039","67016","002039"
"L67221000039","67221","000039"
"L67240002324","67240","002324"
"L66012000958","66012","000958"
"L67245002006","67245","002006"
"L67273001596","67273","001596"
"L67240000016","67240","000016"
"L67240000013","67240","000013"
"L67273001600","67273","001600"
"L67016000024","67016","000024"
"L67351003351","67351","003351"
"L67499000497","67499","000497"
"L66861011217","66861","011217"
"L66850005068","66850","005068"
"L66850005075","66850","005075"
"L66850005084","66850","005084"
"L66767000608","66767","000608"
"L66850005067","66850","005067"
"L66850005063","66850","005063"
"L67261004195","67261","004195"
"L66642000830","66642","000830"
"L67058000598","67058","000598"
"L67297000875","67297","000875"
"L66228000046","66228","000046"
"L67220000781","67220","000781"
"L67016000782","67016","000782"
"L67486001311","67486","001311"
"L67429001534","67429","001534"
"L67296003118","67296","003118"
"L66469000458","66469","000458"
"L66866009753","66866","009753"
"L67178002886","67178","002886"
"L67132000259","67132","000259"
"L67426002414","67426","002414"
"L67496003418","67496","003418"
"L66889000252","66889","000252"
"L67175009000","67175","009000"
"l67178006584","67178","006584"
"L66979000098","66979","000098"
"L66806001218","66806","001218"
"L66777008481","66777","008481"
"L67077002118","67077","002118"
"L67351005257","67351","005257"
"L67485000443","67485","000443"
"L66568000686","66568","000686"
"L65769005707","65769","005707"
"L66488005835","66488","005835"
"L67485000608","67485","000608"
"L67426001563","67426","001563"
"L67485000435","67485","000435"
"l67170009221","67170","009221"
"L66341001754","66341","001754"
"L66638000559","66638","000559"
"L67078001878","67078","001878"
"L67298000075","67298","000075"
"L66515002408","66515","002408"
"L67240000233","67240","000233"
"L67240000220","67240","000220"
"L67261002240","67261","002240"
"L67240000225","67240","000225"
"L66475000927","66475","000927"
"L66886000084","66886","000084"
"L67296003965","67296","003965"
"L67486000484","67486","000484"
"L66664001294","66664","001294"
"L66803000456","66803","000456"
"L66943013210","66943","013210"
"L67298002005","67298","002005"
"L67248000408","67248","000408"
"L66659003490","66659","003490"
"L66010001583","66010","001583"
"L67428000272","67428","000272"
"L67021002840","67021","002840"
"L66399001232","66399","001232"
"L66894002069","66894","002069"
"L66630002230","66630","002230"
"L66861004223","66861","004223"
"L67219000773","67219","000773"
"L67428000788","67428","000788"
"L67469000734","67469","000734"
"L67246000800","67246","000800"
"L66981006689","66981","006689"
"L67175017214","67175","017214"
"L67261000508","67261","000508"
"L67233009000","67233","009000"
"L66495019538","66495","019538"
"L66461000548","66461","000548"
"L67233000386","67233","000386"
"L67274002736","67274","002736"
"L67463000848","67463","000848"
"L66866000221","66866","000221"
"L66861007065","66861","007065"
"L66861007387","66861","007387"
"L66866000225","66866","000225"
"L66943004574","66943","004574"
"L66979000233","66979","000233"
"L66943003715","66943","003715"
"L67021000710","67021","000710"
"L67245001614","67245","001614"
"L67274000897","67274","000897"
"L67245001613","67245","001613"
"L67056000948","67056","000948"
"L66892000977","66892","000977"
"L67245001629","67245","001629"
"L67426003535","67426","003535"
"L67245001619","67245","001619"
"L67245001620","67245","001620"
"L67166001769","67166","001769"
"L66862002899","66862","002899"
"L67240000935","67240","000935"
"L66253002253","66253","002253"
"L67166000649","67166","000649"
"L66664001450","66664","001450"
"L67132001308","67132","001308"
"L67485001151","67485","001151"
"L67233002749","67233","002749"
"L66980000751","66980","000751"
"L66861003857","66861","003857"
"L67078002112","67078","002112"
"L67417006705","67417","006705"
"L66981002352","66981","002352"
"L66702002135","66702","002135"
"L66894001454","66894","001454"
"L67492001801","67492","001801"
"L67417000858","67417","000858"
"L66469001779","66469","001779"
"L67296002690","67296","002690"
"L67351004113","67351","004113"
"L66636002136","66636","002136"
"L66866000865","66866","000865"
"L67296002692","67296","002692"
"L67080001710","67080","001710"
"L67245001682","67245","001682"
"L67495007955","67495","007955"
"L67261000816","67261","000816"
"L67351012163","67351","012163"
"L66722000630","66722","000630"
"L67298002687","67298","002687"
"L67485002249","67485","002249"
"L67077001487","67077","001487"
"L67462001755","67462","001755"
"L67351002519","67351","002519"
"l67016001062","67016","001062"
"L67462002512","67462","002512"
"L67462003663","67462","003663"
"L67170005026","67170","005026"
"L67351014231","67351","014231"
"L67397013556","67397","013556"
"L67496002957","67496","002957"
"L67220001666","67220","001666"
"L67524008629","67524","008629"
"L67526008541","67526","008541"
"L67427000310","67427","000310"
"L67464005015","67464","005015"
"L67485000713","67485","000713"
"L66401002142","66401","002142"
"L65998002444","65998","002444"
"L66850002303","66850","002303"
"L67485000125","67485","000125"
"L67485000124","67485","000124"
"L67417002526","67417","002526"
"L67606003419","67606","003419"
"L67417002509","67417","002509"
"L67417002525","67417","002525"
"L67485000113","67485","000113"
"L67417002514","67417","002514"
"L67417002519","67417","002519"
"L66941005937","66941","005937"
"L67417002523","67417","002523"
"L67417002522","67417","002522"
"L67417002512","67417","002512"
"L67417002517","67417","002517"
"L67417002521","67417","002521"
"L67240001689","67240","001689"
"L67355001248","67355","001248"
"L67524000154","67524","000154"
"L67274000888","67274","000888"
"L67641018454","67641","018454"
"L67349000519","67349","000519"
"L66488003749","66488","003749"
"L67418003100","67418","003100"
"L67418003088","67418","003088"
"L67606002348","67606","002348"
"L66659000026","66659","000026"
"L67296001266","67296","001266"
"L67027001133","67027","001133"
"L66861005565","66861","005565"
"L67170009004","67170","009004"
"L67500003400","67500","003400"
"L67170005271","67170","005271"
"L67462003363","67462","003363"
"L67178001339","67178","001339"
"L66866004442","66866","004442"
"L67533001075","67533","001075"
"L66568000261","66568","000261"
"L67532001640","67532","001640"
"L66289001782","66289","001782"
"L66866011726","66866","011726"
"L67360000783","67360","000783"
"L67577014213","67577","014213"
"L67203001833","67203","001833"
"L67690003765","67690","003765"
"L67690003753","67690","003753"
"L67690003764","67690","003764"
"L67429003478","67429","003478"
"L66943002056","66943","002056"
"L66581005386","66581","005386"
"L67245000987","67245","000987"
"L67005002460","67005","002460"
"L67005002455","67005","002455"
"L66371001277","66371","001277"
"L66124002086","66124","002086"
"L66894002093","66894","002093"
"L67005006489","67005","006489"
"L66896000514","66896","000514"
"L67531000296","67531","000296"
"L67055000993","67055","000993"
"L67468000282","67468","000282"
"L67468000781","67468","000781"
"L67273001562","67273","001562"
"L67170010861","67170","010861"
"L67021003233","67021","003233"
"L67493000515","67493","000515"
"L67178010311","67178","010311"
"l66902000184","66902","000184"
"l66561000116","66561","000116"
"l66564001015","66564","001015"
"l67469000464","67469","000464"
"l67614000487","67614","000487"
"l67250000729","67250","000729"
"l67250000717","67250","000717"
"L67464000506","67464","000506"
"L67166001043","67166","001043"
"L67261005409","67261","005409"
"L67296002960","67296","002960"
"L67215000241","67215","000241"
"L66581006531","66581","006531"
"L67351011102","67351","011102"
"L67354004256","67354","004256"
"L66196002132","66196","002132"
"L67485001365","67485","001365"
"L67580003994","67580","003994"
"L67580003995","67580","003995"
"L67495004826","67495","004826"
"L67581000260","67581","000260"
"L67233001093","67233","001093"
"L67491000579","67491","000579"
"L66535013302","66535","013302"
"L67146000802","67146","000802"
"L67496003763","67496","003763"
"L67274001331","67274","001331"
"L66861008404","66861","008404"
"L66866000878","66866","000878"
"L67240001747","67240","001747"
"L67240001758","67240","001758"
"L67240001746","67240","001746"
"L66700001988","66700","001988"
"L67016001070","67016","001070"
"L67493000234","67493","000234"
"L66743001152","66743","001152"
"L67486000840","67486","000840"
"L67607000746","67607","000746"
"L67640009137","67640","009137"
"L67170002645","67170","002645"
"L67091002876","67091","002876"
"L66268001648","66268","001648"
"L66659004321","66659","004321"
"L67219000436","67219","000436"
"L67486001706","67486","001706"
"L67519001006","67519","001006"
"L67351017556","67351","017556"
"L67351017539","67351","017539"
"L66943005733","66943","005733"
"l66941002671","66941","002671"
"L67058000176","67058","000176"
"L66139003850","66139","003850"
"L66591001328","66591","001328"
"L65937006859","65937","006859"
"L67426004790","67426","004790"
"L67485002041","67485","002041"
"L67261000055","67261","000055"
"L67462000461","67462","000461"
"L66702003678","66702","003678"
"L67462000463","67462","000463"
"l66628005541","66628","005541"
"L66986005203","66986","005203"
"L66659003914","66659","003914"
"L66808001242","66808","001242"
"L66902000714","66902","000714"
"L67261004911","67261","004911"
"L67426004588","67426","004588"
"L67495000384","67495","000384"
"L67203001819","67203","001819"
"L66496001000","66496","001000"
"L67466000843","67466","000843"
"L67215001039","67215","001039"
"L67302001733","67302","001733"
"L66408000324","66408","000324"
"l66204000949","66204","000949"
"l67355002733","67355","002733"
"L67426003557","67426","003557"
"L67526007273","67526","007273"
"L66941003870","66941","003870"
"L66659003088","66659","003088"
"L67519000964","67519","000964"
"L67645002595","67645","002595"
"L67530002750","67530","002750"
"L67463001169","67463","001169"
"L66722003304","66722","003304"
"L66495008845","66495","008845"
"L66535010059","66535","010059"
"L66535015914","66535","015914"
"L67609000975","67609","000975"
"L66592001065","66592","001065"
"L67261005086","67261","005086"
"L67495000372","67495","000372"
"L67055002060","67055","002060"
"L67055001066","67055","001066"
"L67533000139","67533","000139"
"L67005001933","67005","001933"
"L66862010680","66862","010680"
"L67486001193","67486","001193"
"L66896000805","66896","000805"
"L67355000537","67355","000537"
"L67355002459","67355","002459"
"L66894001403","66894","001403"
"L66635000790","66635","000790"
"L67628000442","67628","000442"
"L67485002346","67485","002346"
"L67485004513","67485","004513"
"L67298001301","67298","001301"
"L66659000926","66659","000926"
"L67645003785","67645","003785"
"L67016000852","67016","000852"
"L66886000684","66886","000684"
"L66495000995","66495","000995"
"L67355001472","67355","001472"
"L65795001508","65795","001508"
"L67607001738","67607","001738"
"L67240002545","67240","002545"
"L67240002541","67240","002541"
"L67486000633","67486","000633"
"L67486000632","67486","000632"
"L67486000625","67486","000625"
"L65795001495","65795","001495"
"L66850007173","66850","007173"
"L66850006285","66850","006285"
"L66659001631","66659","001631"
"L66850007177","66850","007177"
"L66850007168","66850","007168"
"L66659001615","66659","001615"
"L66850007156","66850","007156"
"L66659001627","66659","001627"
"L66850007160","66850","007160"
"L66850007166","66850","007166"
"L66850007165","66850","007165"
"L66850007169","66850","007169"
"L65717001055","65717","001055"
"L66850007172","66850","007172"
"L66850007182","66850","007182"
"L66850007161","66850","007161"
"L67355001511","67355","001511"
"L66850007167","66850","007167"
"L66331000821","66331","000821"
"L66139002223","66139","002223"
"L66136000096","66136","000096"
"L66136000100","66136","000100"
"L66331000816","66331","000816"
"L66139000889","66139","000889"
"L66139000895","66139","000895"
"L66331000812","66331","000812"
"L67486001669","67486","001669"
"L66136000099","66136","000099"
"L66331000808","66331","000808"
"L65795001496","65795","001496"
"L65795001501","65795","001501"
"L67641010552","67641","010552"
"L65795001505","65795","001505"
"L67146001434","67146","001434"
"L67485000425","67485","000425"
"L67485000428","67485","000428"
"L67485000400","67485","000400"
"L66944002436","66944","002436"
"L67355000717","67355","000717"
"L67573001257","67573","001257"
"L66641000138","66641","000138"
"L66979000344","66979","000344"
"L66461002302","66461","002302"
"L66461002305","66461","002305"
"L66007002018","66007","002018"
"L66461002306","66461","002306"
"l67166001629","67166","001629"
"L66461002310","66461","002310"
"L66566000563","66566","000563"
"L67418003963","67418","003963"
"L67261004608","67261","004608"
"L67178006656","67178","006656"
"L67261004590","67261","004590"
"L66569001562","66569","001562"
"L67526002221","67526","002221"
"L67248003163","67248","003163"
"L67641010734","67641","010734"
"L67005003586","67005","003586"
"L67462003008","67462","003008"
"L67360001366","67360","001366"
"L67132001253","67132","001253"
"L67240000232","67240","000232"
"L67486000598","67486","000598"
"L67021002739","67021","002739"
"L67240000228","67240","000228"
"L67486000471","67486","000471"
"L67492002309","67492","002309"
"L67495006283","67495","006283"
"L67495006282","67495","006282"
"L67690003455","67690","003455"
"L67526005313","67526","005313"
"L67417003344","67417","003344"
"L67351015364","67351","015364"
"L67261003288","67261","003288"
"L67520001558","67520","001558"
"L66896001029","66896","001029"
"L67274000602","67274","000602"
"L66702000663","66702","000663"
"L67690001887","67690","001887"
"L67690001879","67690","001879"
"L67261000098","67261","000098"
"L67690001888","67690","001888"
"L66941003468","66941","003468"
"L66805000199","66805","000199"
"L67612000323","67612","000323"
"L67462000450","67462","000450"
"L66850005451","66850","005451"
"L67298001194","67298","001194"
"L66329000452","66329","000452"
"L67429001736","67429","001736"
"L67577015181","67577","015181"
"L67178005172","67178","005172"
"L67607001968","67607","001968"
"L66501000260","66501","000260"
"L66523002118","66523","002118"
"L67220001213","67220","001213"
"L66862012141","66862","012141"
"L67030000493","67030","000493"
"L66894005208","66894","005208"
"L66944003265","66944","003265"
"L67533001026","67533","001026"
"L67640007240","67640","007240"
"L67091001445","67091","001445"
"L66635002842","66635","002842"
"L67261002147","67261","002147"
"L67261002154","67261","002154"
"L67261002160","67261","002160"
"L67261002164","67261","002164"
"L67088003317","67088","003317"
"L67573001392","67573","001392"
"L67354000687","67354","000687"
"L67274002657","67274","002657"
"L67640010252","67640","010252"
"L67233008344","67233","008344"
"L67608002286","67608","002286"
"L67639004715","67639","004715"
"L66371002016","66371","002016"
"L66571000248","66571","000248"
"L66743003398","66743","003398"
"L67485002853","67485","002853"
"L67351015205","67351","015205"
"L67248004852","67248","004852"
"L67641009929","67641","009929"
"L67641009931","67641","009931"
"L66866008363","66866","008363"
"L66488006118","66488","006118"
"L67645002477","67645","002477"
"L67496003821","67496","003821"
"L67486000597","67486","000597"
"L67525002930","67525","002930"
"L67486000600","67486","000600"
"L67486000605","67486","000605"
"L67486000478","67486","000478"
"L67486000791","67486","000791"
"L67519001171","67519","001171"
"L67492003115","67492","003115"
"L67166001308","67166","001308"
"L66896000353","66896","000353"
"L67492000987","67492","000987"
"L67533001438","67533","001438"
"L67351017751","67351","017751"
"L67296002471","67296","002471"
"L66630006865","66630","006865"
"L66889001742","66889","001742"
"L66224007096","66224","007096"
"L67577017031","67577","017031"
"L66628007468","66628","007468"
"L67296003984","67296","003984"
"L67417000144","67417","000144"
"L67178005574","67178","005574"
"L66767000873","66767","000873"
"L67175010245","67175","010245"
"L66777009081","66777","009081"
"L67417003575","67417","003575"
"L67468000349","67468","000349"
"L67351018227","67351","018227"
"L66808000924","66808","000924"
"L67641015983","67641","015983"
"L67573000638","67573","000638"
"L67175015874","67175","015874"
"L67640007507","67640","007507"
"L67178000356","67178","000356"
"L67492001515","67492","001515"
"L66803001296","66803","001296"
"L67500004012","67500","004012"
"L67088005109","67088","005109"
"L66866010581","66866","010581"
"L67519000583","67519","000583"
"L67429001860","67429","001860"
"L67170000447","67170","000447"
"L67418000297","67418","000297"
"L66566001854","66566","001854"
"L67351016296","67351","016296"
"L67091001645","67091","001645"
"L67485001346","67485","001346"
"L67261002468","67261","002468"
"L67525002944","67525","002944"
"L67519000961","67519","000961"
"L66642000359","66642","000359"
"L67417004499","67417","004499"
"L67301000163","67301","000163"
"L66564000382","66564","000382"
"L67233009477","67233","009477"
"L67429000319","67429","000319"
"L67417006536","67417","006536"
"L67261000043","67261","000043"
"L66257005758","66257","005758"
"L66628004967","66628","004967"
